"SUID","canonicalName","Cooccurrence","Coregulation","CoregulationBin","interaction","interactionStrength","name","NetworkPresence","NewBin","NewBin2","selected","shared interaction","shared name"
"200547","","0.7182234078645","0.64","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C40:5"
"200548","",,"0.62","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C38:7"
"200549","","0.8878956258297","0.7","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C38:1"
"200550","","0.712734103203","0.66","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C36:5"
"200551","","0.7412833154201","0.67","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C40:4"
"200552","","0.80092078447325","0.66","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C38:6"
"200553","","0.653980642557167","0.62","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_ae_C40:5",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C40:5"
"200554","","0.8174789488315","0.64","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_ae_C38:5"
"200555","","0.812528471152","0.66","","(interacts)",,"PG_aa_C36:1 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PG_aa_C36:1 ((interacts)) PE_aa_C36:4"
"200556","","0.8166357457638","0.69","","(interacts)",,"PE_aa_C36:1 ((interacts)) PC_ae_C34:2",,"","","false","(interacts)","PE_aa_C36:1 ((interacts)) PC_ae_C34:2"
"200557","","0.95279114497329","0.92","","(interacts)",,"PE_aa_C36:1 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PE_aa_C36:1 ((interacts)) PE_aa_C34:1"
"200558","","0.892667036397114","0.81","","(interacts)",,"PE_aa_C36:1 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PE_aa_C36:1 ((interacts)) PE_aa_C34:2"
"200559","","0.811145197462111","0.83","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C38:5"
"200560","","0.81448517243063","0.81","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C36:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C36:2"
"200561","","0.961683809757","0.89","","(interacts)",,"PG_aa_C36:2 ((interacts)) PG_aa_C34:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PG_aa_C34:2"
"200562","","0.730145290494038","0.86","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C36:2"
"200563","","0.754911029228518","0.8","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C34:2"
"200564","","0.73571295738228","0.76","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C38:6"
"200565","","0.758942924163889","0.79","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C38:6",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:6"
"200566","","0.786411225795667","0.76","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C38:5",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:5"
"200567","","0.802177945772778","0.92","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C34:2"
"200568","","0.811133144078333","0.74","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C38:4",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C38:4"
"200569","","0.77679348433463","0.72","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C38:3"
"200570","","0.779331315446852","0.71","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C40:5"
"200571","","0.632050948483571","0.71","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C40:6"
"200572","","0.494925187102357","0.69","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C36:1"
"200573","","0.765204021224259","0.7","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C36:1",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C36:1"
"200574","","0.786187178558852","0.72","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C36:4"
"200575","","0.798941484204148","0.69","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C36:5",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C36:5"
"200576","","0.6533591896295","0.76","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C34:3"
"200577","","0.770064715985963","0.8","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C34:1"
"200578","","0.658460069786409","0.78","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C36:5"
"200579","","0.806271789250593","0.77","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C36:3"
"200580","","0.707073084734111","0.71","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C34:3",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C34:3"
"200581","","0.496856892650727","0.71","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C34:1"
"200582","","0.71321705937388","0.74","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C36:4"
"200583","","0.729441041195889","0.74","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C36:3"
"200584","","0.666799770461185","0.64","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C40:6",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C40:6"
"200585","","0.609230349843308","0.7","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C34:0"
"200586","","0.789821823438","0.62","","(interacts)",,"PG_aa_C36:2 ((interacts)) PG_aa_C36:1",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PG_aa_C36:1"
"200587","",,"0.65","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C38:0"
"200588","","0.0529211312532","0.6","","(interacts)",,"PG_aa_C36:2 ((interacts)) PC_ae_C34:2",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PC_ae_C34:2"
"200589","","0.67906971812248","0.65","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_ae_C38:4",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_ae_C38:4"
"200590","","0.71732105493548","0.63","","(interacts)",,"PG_aa_C36:2 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PG_aa_C36:2 ((interacts)) PE_aa_C40:7"
"200591","","0.511941439227","0.82","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C38:2",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C38:2"
"200592","","0.745588356256467","0.83","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C38:2"
"200593","","0.617010649936069","0.75","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C34:0"
"200594","","0.439282906552167","0.73","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C40:3",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C40:3"
"200595","","0.373766805976525","0.72","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C38:1"
"200596","","0.1472572733958","0.69","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C40:2"
"200597","","0.605619311332667","0.72","","(interacts)",,"PG_aa_C36:3 ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) LPE_a_C18:2"
"200598","","0.559858473638833","0.77","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C40:2"
"200599","","0.469660726540176","0.78","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C40:4",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C40:4"
"200600","","0.621139353939464","0.78","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C38:3",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C38:3"
"200601","","0.632650626557286","0.78","","(interacts)",,"PG_aa_C36:3 ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) LPE_a_C20:4"
"200602","","0.0979848131537","0.79","","(interacts)",,"PG_aa_C36:3 ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) LPE_a_C22:4"
"200603","","0.514716844145923","0.64","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C34:1"
"200604","","0.521086134016438","0.68","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_ae_C36:1"
"200605","","0.580471140417182","0.7","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C40:3"
"200606","","0.712498937050567","0.6","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C40:4"
"200607","","0.62277049322925","0.63","","(interacts)",,"PG_aa_C36:3 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PE_aa_C34:3"
"200608","",,"0.6","","(interacts)",,"PG_aa_C36:3 ((interacts)) PG_aa_C32:0",,"","","false","(interacts)","PG_aa_C36:3 ((interacts)) PG_aa_C32:0"
"200609","","0.0825385078789","0.77","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPE_a_C16:0",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPE_a_C16:0"
"200610","","0.605552062392","0.79","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPC_a_C18:0",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C18:0"
"200611","",,"0.86","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPC_a_C18:2",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C18:2"
"200612","","0.457801014185","0.68","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_ae_C36:1",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C36:1"
"200613","","0.841982265313667","0.67","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_aa_C38:2",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_aa_C38:2"
"200614","","0.7636590078475","0.71","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPC_a_C16:0",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C16:0"
"200615","","0.587299487864067","0.66","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_ae_C36:5",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C36:5"
"200616","","0.174064805110333","0.89","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPE_a_C18:0",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPE_a_C18:0"
"200617","","0.71749501526348","0.61","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_ae_C38:6",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C38:6"
"200618","","0.85319587588325","0.63","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_ae_C36:3",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_ae_C36:3"
"200619","","0.833796441555","0.67","","(interacts)",,"PE_aa_C36:0 ((interacts)) LPC_a_C20:4",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) LPC_a_C20:4"
"200620","",,"0.62","","(interacts)",,"PE_aa_C36:0 ((interacts)) PC_aa_C36:0",,"","","false","(interacts)","PE_aa_C36:0 ((interacts)) PC_aa_C36:0"
"200621","","0.805030755201933","0.96","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C34:3"
"200622","","0.7090153924056","0.84","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C34:0"
"200623","","0.958692125371919","0.67","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C36:2",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C36:2"
"200624","","0.950521748406543","0.93","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C34:2"
"200625","","0.939363117019333","0.87","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C34:1"
"200626","","0.911497687971243","0.67","","(interacts)",,"PE_aa_C36:3 ((interacts)) PE_aa_C36:1",,"","","false","(interacts)","PE_aa_C36:3 ((interacts)) PE_aa_C36:1"
"200627","","0.475925922393895","0.72","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_ae_C40:4",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_ae_C40:4"
"200628","","0.6383940689265","0.77","","(interacts)",,"PG_aa_C36:4 ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) LPE_a_C20:4"
"200629","",,"0.66","","(interacts)",,"PG_aa_C36:4 ((interacts)) PG_aa_C36:0",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C36:0"
"200630","","0.580063683114","0.81","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_aa_C40:2"
"200631","","0.952664657433967","0.76","","(interacts)",,"PG_aa_C36:4 ((interacts)) PG_aa_C36:3",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C36:3"
"200632","","0.806787394815","0.81","","(interacts)",,"PG_aa_C36:4 ((interacts)) PG_aa_C34:3",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C34:3"
"200633","","0.600147397472346","0.81","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_aa_C40:3",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_aa_C40:3"
"200634","",,"0.6","","(interacts)",,"PG_aa_C36:4 ((interacts)) PC_ae_C38:1",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PC_ae_C38:1"
"200635","","0.125855684280333","0.62","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_ae_C40:2",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_ae_C40:2"
"200636","","0.337004375643875","0.62","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_ae_C38:1"
"200637","","0.435885584602833","0.7","","(interacts)",,"PG_aa_C36:4 ((interacts)) PE_ae_C40:3",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PE_ae_C40:3"
"200638","",,"0.7","","(interacts)",,"PG_aa_C36:4 ((interacts)) PG_aa_C32:0",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) PG_aa_C32:0"
"200639","","0.633910953998429","0.67","","(interacts)",,"PG_aa_C36:4 ((interacts)) LPE_a_C18:2",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) LPE_a_C18:2"
"200640","","0.0862671732903","0.68","","(interacts)",,"PG_aa_C36:4 ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","PG_aa_C36:4 ((interacts)) LPE_a_C22:4"
"200641","","0.761939807732867","0.95","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C34:3"
"200642","","0.775328595723429","0.9","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C36:3"
"200643","","0.819489027772643","0.98","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C36:4"
"200644","","0.769850250865643","0.85","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C34:1",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C34:1"
"200645","","0.771293099437464","0.68","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C36:2",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C36:2"
"200646","","0.805942887706429","0.9","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C34:2",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C34:2"
"200647","","0.543540143856333","0.86","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C34:0"
"200648","","0.716335834137036","0.69","","(interacts)",,"PE_aa_C36:5 ((interacts)) PE_aa_C36:1",,"","","false","(interacts)","PE_aa_C36:5 ((interacts)) PE_aa_C36:1"
"200649","","0.734248610382727","0.81","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C36:2",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C36:2"
"200650","",,"0.85","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:7",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:7"
"200651","","0.670266805660214","0.84","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C36:4",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C36:4"
"200652","","0.704376065934241","0.84","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C36:3",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C36:3"
"200653","","0.612307554618805","0.78","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:3",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:3"
"200654","","0.534690052609559","0.78","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C36:4",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C36:4"
"200655","","0.800558552146","0.78","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C38:1",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C38:1"
"200656","","0.504695217524295","0.76","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C40:7",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C40:7"
"200657","","0.634822080532667","0.92","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C36:1",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C36:1"
"200658","","0.499917979396633","0.93","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C34:0",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C34:0"
"200659","","0.5431414932013","0.88","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C34:3",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C34:3"
"200660","","0.624557388777164","0.92","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C34:1",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C34:1"
"200661","","0.641433141109718","0.92","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:2",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:2"
"200662","","0.613238066435","0.67","","(interacts)",,"PE_ae_C38:2 ((interacts)) LPE_a_C20:4",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) LPE_a_C20:4"
"200663","","0.416536322411371","0.64","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C40:6",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C40:6"
"200664","","0.583885568815092","0.7","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C40:2",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C40:2"
"200665","",,"0.64","","(interacts)",,"PE_ae_C38:2 ((interacts)) LPE_a_C22:4",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) LPE_a_C22:4"
"200666","",,"0.62","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:0",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:0"
"200667","","0.523026961155977","0.71","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C40:4",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C40:4"
"200668","","0.512087919217243","0.73","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:6",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:6"
"200669","","0.607552833177845","0.8","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C36:3",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C36:3"
"200670","","0.702943822876991","0.75","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_ae_C34:2",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_ae_C34:2"
"200671","","0.549135749651645","0.7","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C40:5",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C40:5"
"200672","","0.646034607494368","0.74","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:1",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:1"
"200673","","0.482756213011147","0.74","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C36:5",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C36:5"
"200674","","0.555948717350355","0.6","","(interacts)",,"PE_ae_C38:2 ((interacts)) PE_aa_C38:5",,"","","false","(interacts)","PE_ae_C38:2 ((interacts)) PE_aa_C38:5"
